customerID,future_12_month_revenue_if_retained
7100-FQPRV,862.8000000000001
2472-OVKUP,1092.0
2984-RGEYA,237.0
9680-NIAUV,1316.4
2146-EGVDT,231.60000000000002
2604-IJPDU,1158.6
9178-JHUVJ,289.20000000000005
6168-YBYNP,1336.1999999999998
7255-SSFBC,1347.0
3645-DEYGF,249.0
9323-HGFWY,1222.8000000000002
8544-GOQSH,960.5999999999999
3363-DTIVD,1266.6
7018-WBJNK,939.5999999999999
9142-KZXOP,826.1999999999999
7674-YTAFD,959.4000000000001
6348-SNFUS,665.4000000000001
1285-OKIPP,958.8000000000001
7825-ECJRF,1279.1999999999998
1347-KTTTA,1229.4
7841-TZDMQ,552.0
4195-NZGTA,303.0
7157-SMCFK,237.0
4709-LKHYG,240.0
2504-DSHIH,1041.6
0699-NDKJM,705.0
9286-BHDQG,543.0
0230-WEQUW,679.2
2040-LDIWQ,1010.4000000000001
6496-JDSSB,960.0
9408-SSNVZ,841.8000000000001
4443-EMBNA,297.0
6469-MRVET,242.39999999999998
0742-MOABM,600.5999999999999
5961-VUSRV,232.20000000000002
6778-JFCMK,607.2
6341-JVQGF,973.8000000000001
2232-DMLXU,662.4000000000001
4811-JBUVU,1078.8000000000002
0945-TSONX,1023.5999999999999
2651-ZCBXV,1296.0
3316-UWXUY,1122.0
8937-RDTHP,1015.1999999999999
7083-MIOPC,243.0
1984-GPTEH,301.79999999999995
1251-KRREG,652.8
0621-JFHOL,355.20000000000005
9903-LYSAB,877.8000000000001
0094-OIFMO,1140.0
9227-UAQFT,237.0
7301-ABVAD,1039.1999999999998
6614-FHDBO,1310.4
7576-ASEJU,896.4000000000001
9058-HRZSV,1132.8000000000002
4522-AKYLR,657.5999999999999
0221-WMXNQ,904.1999999999999
0303-UNCIP,780.0
9947-OTFQU,892.8000000000001
0322-YINQP,582.5999999999999
0959-WHOKV,1188.0
4075-JFPGR,1122.0
4629-NRXKX,844.8000000000001
9514-JDSKI,482.40000000000003
3282-ZISZV,1004.4000000000001
3675-YDUPJ,238.20000000000002
4111-BNXIF,714.5999999999999
7017-VFHAY,1381.1999999999998
6655-LHBYW,1372.1999999999998
4959-JOSRX,535.2
5046-NUHWD,540.0
7273-TEFQD,493.79999999999995
3606-TWKGI,1282.8000000000002
7529-ZDFXI,1078.1999999999998
7605-BDWDC,598.2
1950-KSVVJ,1359.6
0123-CRBRT,1057.1999999999998
6292-TOSSS,298.79999999999995
3197-ARFOY,1260.0
6323-AYBRX,232.20000000000002
7014-ZZXAW,291.0
4385-GZQXV,1133.4
7633-MVPUY,717.0
6366-ZGQGL,297.6
4716-HHKQH,1284.6
5940-AHUHD,847.1999999999999
6432-TWQLB,1024.8000000000002
4484-GLZOU,1260.6
3179-GBRWV,779.4000000000001
8645-KWHJO,660.0
4130-MZLCC,606.5999999999999
0314-TKOSI,661.8
8229-MYEJZ,614.4000000000001
2080-SRCDE,304.79999999999995
9577-WJVCQ,653.4000000000001
9512-UIBFX,1141.8000000000002
6202-DYYFX,912.0
3808-HFKDE,532.2
5583-SXDAG,840.0
3488-PGMQJ,894.0
3580-REOAC,538.2
7534-BFESC,913.1999999999999
3727-OWVYD,734.4000000000001
2294-SALNE,1041.6
4847-TAJYI,1072.1999999999998
1563-IWQEX,236.39999999999998
8203-XJZRC,243.0
6556-DBKZF,912.5999999999999
6851-WEFYX,1209.6
2985-JUUBZ,894.5999999999999
6390-DSAZX,883.1999999999999
0895-LMRSF,778.8000000000001
8098-LLAZX,1145.4
8266-VBFQL,1084.8000000000002
8181-YHCMF,723.5999999999999
2240-HSJQD,982.1999999999999
1248-DYXUB,297.6
0265-EDXBD,898.8000000000001
4115-BNPJY,906.5999999999999
3167-SNQPL,1213.8000000000002
4091-TVOCN,945.0
1098-TDVUQ,231.0
7277-OZCGZ,1068.6
1557-EMYVT,1380.6
2799-ARNLO,832.1999999999999
7563-BIUPC,967.1999999999999
5027-YOCXN,1320.6
3973-SKMLN,238.79999999999998
2321-OMBXY,963.5999999999999
2840-XANRC,1117.8000000000002
6745-JEFZB,1098.0
5020-ZSTTY,989.4000000000001
9880-TDQAC,720.0
8705-WZCYL,537.5999999999999
7102-JJVTX,583.2
8626-PTQGE,720.5999999999999
4983-CLMLV,1232.4
5701-YVSVF,994.8000000000001
5804-LEPIM,844.1999999999999
5697-GOMBF,430.79999999999995
2739-CACDQ,991.8000000000001
9385-EHGDO,238.20000000000002
9498-FIMXL,230.39999999999998
2379-GYFLQ,1138.8000000000002
0122-OAHPZ,886.1999999999999
2868-SNELZ,967.1999999999999
4322-RCYMT,909.5999999999999
6680-NENYN,1255.1999999999998
2088-IEBAU,1057.8000000000002
7982-VCELR,1137.6
1343-EHPYB,1240.8000000000002
6035-BXTTY,655.8
6885-PKOAM,1029.0
7520-HQWJU,809.4000000000001
9639-BUJXT,246.0
5924-SNGKP,243.0
0021-IKXGC,865.1999999999999
2034-GDRCN,1084.8000000000002
8966-SNIZF,233.39999999999998
6243-OZGFH,539.4000000000001
4654-DLAMQ,1164.0
0513-RBGPE,753.5999999999999
5160-UXJED,535.2
4115-NZRKS,1069.8000000000002
0219-YTZUE,1017.5999999999999
0623-IIHUG,502.79999999999995
4572-DVCGN,963.0
3351-NGXYI,649.2
8984-EYLLL,1263.0
9057-MSWCO,369.0
9833-TGFHX,1165.1999999999998
9294-TDIPC,242.39999999999998
5229-DTFYB,1185.6
0104-PPXDV,603.5999999999999
5176-LMJXE,246.60000000000002
3583-KRKMD,910.8000000000001
1010-DIAUQ,1158.0
9069-LGEUL,719.4000000000001
7302-ZHMHP,229.79999999999998
9571-EDEBV,1183.8000000000002
3520-FJGCV,1351.1999999999998
6563-VRERX,247.20000000000002
0259-GBZSH,1027.8000000000002
6122-EFVKN,429.0
2805-EDJPQ,1197.0
6862-CQUMB,1153.1999999999998
7156-MXBJE,1021.1999999999999
6158-HDPXZ,304.20000000000005
9601-BRXPO,1259.4
2863-IMQDR,1075.8000000000002
5686-CMAWK,1041.0
5651-CRHKQ,1034.4
6905-NIQIN,607.8
8204-YJCLA,777.5999999999999
5167-ZFFMM,1090.1999999999998
6583-SZVGP,1297.1999999999998
4895-TMWIR,239.39999999999998
0533-BNWKF,1025.4
1708-PBBOA,657.0
8782-LKFPK,1084.8000000000002
5522-JBWMO,528.0
3597-MVHJT,1147.1999999999998
9774-NRNAU,1017.5999999999999
0224-RLWWD,531.5999999999999
9967-ATRFS,238.79999999999998
3951-NJCVI,1140.6
2977-CEBSX,1080.6
0177-PXBAT,1318.8000000000002
6599-CEBNN,887.4000000000001
2519-ERQOJ,655.2
5876-QMYLD,240.60000000000002
2277-AXSDC,237.0
9442-JTWDL,240.60000000000002
0979-PHULV,1193.4
3067-SVMTC,670.8
5495-GPSRW,236.39999999999998
7606-BPHHN,237.60000000000002
4742-DRORA,1144.8000000000002
0111-KLBQG,1127.4
4800-VHZKI,238.79999999999998
7989-CHGTL,235.20000000000002
0334-GDDSO,976.1999999999999
4163-NCJAK,293.4
5233-AOZUF,899.4000000000001
5973-EJGDP,1048.1999999999998
1996-DBMUS,847.8000000000001
7916-VCCPB,879.0
4686-GEFRM,1184.4
5249-QYHEX,297.6
0578-SKVMF,999.5999999999999
5564-NEMQO,903.5999999999999
2233-FAGXV,291.6
5605-IYGFG,838.1999999999999
7663-ZTEGJ,1206.6
3935-TBRZZ,308.4
8111-BKVDS,488.40000000000003
2055-SIFSS,619.8
2806-MLNTI,1261.1999999999998
8734-DKSTZ,1031.4
4360-PNRQB,907.1999999999999
6152-ONASV,699.0
9063-ZGTUY,232.79999999999998
7781-HVGMK,782.4000000000001
2181-UAESM,641.4000000000001
2957-LOLHO,544.8
6048-NJXHX,237.0
2320-SLKMB,533.4000000000001
4980-URKXC,250.20000000000002
4376-KFVRS,1368.6
5886-VLQVU,1078.1999999999998
3577-AMVUX,660.5999999999999
0771-WLCLA,1355.4
5628-RKIFK,1218.6
0206-TBWLC,1375.8000000000002
2937-FTHUR,777.5999999999999
1910-FMXJM,964.8000000000001
7752-XUSCI,1270.8000000000002
4110-PFEUZ,834.5999999999999
0732-OCQOC,300.6
5168-MSWXT,1137.0
1090-ESELR,1266.0
8592-PLTMQ,296.4
5760-WRAHC,837.0
8847-GEOOQ,722.4000000000001
0256-LTHVJ,972.5999999999999
4785-FCIFB,292.79999999999995
8313-NDOIA,1249.8000000000002
5149-CUZUJ,1114.8000000000002
0942-KOWSM,969.5999999999999
4237-CLSMM,240.0
1452-VOQCH,901.1999999999999
4719-UMSIY,235.79999999999998
6614-VBEGU,833.4000000000001
0880-TKATG,1213.8000000000002
3811-VBYBZ,1197.6
1480-BKXGA,1392.6
2996-XAUVF,480.59999999999997
9076-AXYIK,1225.1999999999998
5968-XQIVE,1076.4
8896-RAZCR,238.79999999999998
4640-UHDOS,671.4000000000001
4933-IKULF,247.79999999999998
3583-EKAPL,660.0
1304-BCCFO,840.5999999999999
4104-PVRPS,643.2
9399-APLBT,896.4000000000001
2359-KMGLI,963.0
3780-DDGSE,912.5999999999999
4431-EDMIQ,908.4000000000001
0306-JAELE,1153.1999999999998
6227-HWPWX,828.0
0486-LGCCH,235.79999999999998
0447-BEMNG,543.5999999999999
4612-SSVHJ,977.4000000000001
5168-MQQCA,1302.0
5949-XIKAE,1002.5999999999999
7971-HLVXI,1014.0
9094-AZPHK,1201.8000000000002
3649-JPUGY,1063.1999999999998
4472-LVYGI,630.5999999999999
8372-JUXUI,892.1999999999999
3552-CTCYF,1257.6
6778-YSNIH,708.0
0388-EOPEX,892.8000000000001
5756-OZRIO,768.5999999999999
6579-JPICP,244.79999999999998
8205-OTCHB,525.0
4134-BSXLX,730.8
0505-SPOOW,237.60000000000002
6235-VDHOM,341.4
7783-YKGDV,1196.4
4374-YMUSQ,1395.0
4513-CXYIX,968.4000000000001
3957-HHLMR,782.4000000000001
7803-XOCCZ,1008.5999999999999
5736-YEJAX,953.4000000000001
5609-CEBID,1129.1999999999998
8981-FJGLA,936.0
7218-HKQFK,1130.4
4636-QRJKY,966.0
1135-LMECX,238.20000000000002
4332-MUOEZ,1131.6
8535-SFUTN,1277.4
5956-VKDTT,892.1999999999999
8677-HDZEE,1265.4
2475-MROZF,1140.0
9412-GHEEC,1257.6
3482-ABPKK,651.5999999999999
6705-LXORM,840.5999999999999
0257-ZESQC,902.4000000000001
7531-GQHME,240.60000000000002
5174-ITUMV,1264.8000000000002
4109-CYRBD,619.2
0913-XWSCN,1026.0
6825-UYPFK,907.1999999999999
8397-MVTAZ,1200.6
0750-EBAIU,1095.0
8606-CIQUL,1389.0
3571-DPYUH,1136.4
7601-GNDYK,235.20000000000002
0356-OBMAC,1198.8000000000002
8067-NIOYM,253.20000000000002
1403-GYAFU,240.60000000000002
4234-XTNEA,959.4000000000001
1297-VQDRP,1285.8000000000002
9282-IZGQK,1020.0
5348-CAGXB,1074.6
0621-HJWXJ,978.5999999999999
5844-QVTAT,701.4000000000001
8905-IAZPF,1147.8000000000002
5394-MEITZ,967.1999999999999
6859-QNXIQ,1357.1999999999998
2782-LFZVW,707.4000000000001
2866-IKBTM,234.60000000000002
1342-JPNKI,1032.6
2817-NTQDO,546.5999999999999
7129-AZJDE,947.4000000000001
6986-IJDHX,1035.6
2560-PPCHE,1260.6
4676-MQUEA,1222.8000000000002
8138-EALND,237.0
3580-HYCSP,1323.6
1352-HNSAW,1387.1999999999998
2075-PUEPR,232.20000000000002
1982-FEBTD,307.20000000000005
5301-GAUUY,964.1999999999999
5791-KAJFD,825.0
2654-VBVPB,238.79999999999998
1154-HYWWO,847.1999999999999
2501-XWWTZ,842.4000000000001
3716-UVSPD,591.5999999999999
6815-ABQFQ,1287.0
7343-EOBEU,283.20000000000005
3701-SFMUH,836.4000000000001
6103-LIANB,1194.0
7319-VENRZ,771.5999999999999
5846-NEQVZ,850.1999999999999
6967-QIQRV,1222.8000000000002
5781-RFZRP,882.0
0939-YAPAF,1203.0
0308-IVGOK,484.79999999999995
7293-LSCDV,231.0
7025-WCBNE,715.2
5756-JYOJT,778.8000000000001
4710-FDUIZ,1203.6
6030-REHUX,1330.1999999999998
9548-LIGTA,972.5999999999999
5150-LJNSR,1176.6
8270-RKSAP,846.0
6522-YRBXD,1134.6
2640-LYMOV,235.79999999999998
1218-VKFPE,228.0
3627-FHKBK,903.5999999999999
2865-TCHJW,1070.4
1423-BMPBQ,228.0
2393-DIVAI,240.0
5192-EBGOV,1028.4
4568-KNYWR,759.0
8752-IMQOS,241.20000000000002
0742-LAFQK,1189.8000000000002
0795-LAFGP,1084.8000000000002
0619-OLYUR,1342.8000000000002
5512-IDZEI,298.79999999999995
0459-SPZHJ,1002.0
0215-BQKGS,1011.5999999999999
9244-ZVAPM,547.2
0719-SYFRB,739.8
8208-EUMTE,658.2
5172-MIGPM,786.5999999999999
1710-RCXUS,1084.1999999999998
0374-FIUCA,244.79999999999998
5839-SUYVZ,894.5999999999999
5173-ZXXXL,239.39999999999998
1096-ADRUX,891.0
2001-MCUUW,1303.8000000000002
2731-GJRDG,1314.6
4723-BEGSG,1039.8000000000002
6516-NKQBO,972.0
8672-OAUPW,574.2
8207-DMRVL,1374.6
3419-SNJJD,1263.0
6543-CPZMK,359.4
4765-OXPPD,780.0
2804-ETQDK,246.60000000000002
6689-VRRTK,1317.6
7138-GIRSH,834.0
9396-ZSFLL,586.2
6464-KEXXH,303.0
7134-MJPDY,1234.1999999999998
5240-CAOYT,1050.6
4059-IIEBK,942.5999999999999
4881-JVQOD,414.59999999999997
0516-UXRMT,1104.6
4851-BQDNX,1020.5999999999999
5148-HKFIR,236.39999999999998
1009-IRMNA,240.0
3003-CMDUU,1141.8000000000002
5016-IBERQ,1011.0
6797-UCJHZ,1255.1999999999998
2469-DTSGX,1339.8000000000002
4554-YGZIH,1080.6
5099-BAILX,1329.0
9931-KGHOA,660.0
1775-KWJKQ,1078.1999999999998
7665-VIGUD,244.20000000000002
9411-TPQQV,654.5999999999999
7207-RMRDB,1266.0
7954-MLBUN,1193.4
2077-DDHJK,850.8000000000001
4913-EHYUI,1254.6
0195-IESCP,1023.0
9574-BOSMD,304.79999999999995
4580-TMHJU,673.8
0970-ETWGE,1074.6
4908-XAXAY,1078.1999999999998
8404-VLQFB,303.0
1626-ERCMM,1134.6
0887-HJGAR,548.4000000000001
2391-IPLOP,835.8000000000001
5644-PDMZC,1074.0
3509-GWQGF,840.0
9576-ANLXO,834.5999999999999
2024-BASKD,895.1999999999999
5845-BZZIB,241.20000000000002
1140-UKVZG,297.6
4160-AMJTL,235.79999999999998
5183-SNMJQ,1141.1999999999998
8100-PNJMH,1066.1999999999998
7838-LAZFO,945.5999999999999
4464-JCOLN,238.20000000000002
2085-JVGAD,244.20000000000002
5650-VDUDS,291.0
8095-WANWK,543.0
3030-ZKIWL,240.60000000000002
9565-FLVCG,834.5999999999999
8755-OGKNA,234.0
2800-VEQXM,897.0
7538-GWHML,835.8000000000001
5533-RJFTJ,362.4
3859-CVCET,547.8
0214-JHPFW,693.5999999999999
5642-MHDQT,238.20000000000002
3088-FVYWK,306.6
3276-HDUEG,900.5999999999999
9092-GDZKO,298.20000000000005
0823-HSCDJ,589.8
3729-OWRVL,1324.1999999999998
2324-AALNO,294.6
0822-GAVAP,416.40000000000003
5760-IFJOZ,1295.4
2826-UWHIS,976.8000000000001
1448-PWKYE,960.0
7501-IWUNG,885.5999999999999
4957-TREIR,772.8000000000001
7251-LJBQN,1245.0
8040-MNRTF,853.1999999999999
1536-HBSWP,598.8
5313-FPXWG,295.20000000000005
0067-DKWBL,591.0
0946-FKYTX,361.20000000000005
5076-YVXCM,1000.8000000000001
8262-COGGB,245.39999999999998
6663-JOCQO,903.0
9620-QJREV,246.60000000000002
2276-YDAVZ,901.1999999999999
2682-KEVRP,240.60000000000002
2480-JZOSN,247.79999999999998
0078-XZMHT,1021.8000000000001
5896-NPFWW,601.8
9978-HYCIN,1019.4000000000001
8338-QIUNR,798.0
1525-LNLOJ,759.5999999999999
9450-TRJUU,997.8000000000001
1766-GKNMI,1018.8000000000001
6942-LBFDP,246.60000000000002
1456-TWCGB,591.0
7133-VBDCG,958.1999999999999
7596-ZYWBB,715.2
8329-UTMVM,1255.8000000000002
3014-WJKSM,903.5999999999999
3347-YJZZE,961.1999999999999
1029-QFBEN,234.60000000000002
7929-DMBCV,972.0
9661-JALZV,296.4
5433-KYGHE,1032.0
4312-KFRXN,304.79999999999995
5575-TPIZQ,1069.8000000000002
0114-IGABW,699.0
9944-AEXBM,1027.8000000000002
1853-ARAAQ,604.2
6952-OMNWB,964.1999999999999
4697-LUPSU,242.39999999999998
8434-VGEQQ,246.60000000000002
4952-YSOGZ,1031.4
1589-AGTLK,544.2
5244-IRFIH,1134.0
6549-YMFAW,255.0
4950-HKQTE,315.0
6786-OBWQR,970.1999999999999
2684-EIWEO,1100.4
2753-JMMCV,890.4000000000001
6439-GTPCA,1047.0
6621-YOBKI,244.20000000000002
1216-JWVUX,906.0
7564-GHCVB,948.5999999999999
1173-NOEYG,1081.8000000000002
7595-EHCDL,607.2
6647-ZEDXT,1325.4
2521-NPUZR,1212.0
1307-TVUFB,952.1999999999999
7503-MIOGA,1078.1999999999998
4381-MHQDC,780.0
6923-JHPMP,965.4000000000001
5138-WVKYJ,1182.6
4018-PPNDW,289.20000000000005
1635-FJFCC,528.5999999999999
2499-AJYUA,1329.6
6919-ELBGL,1379.4
3966-HRMZA,900.5999999999999
6425-JWTDV,231.0
8405-IGQFX,1080.6
8224-IVVPA,680.4000000000001
9477-LGWQI,961.8000000000001
1410-RSCMR,856.1999999999999
3115-CZMZD,243.0
0139-IVFJG,1084.1999999999998
6683-VLCTZ,1182.6
5730-DBDSI,236.39999999999998
0030-FNXPP,238.20000000000002
2189-WWOEW,1030.8000000000002
5684-FJVYR,1084.1999999999998
4013-GUXND,249.60000000000002
1894-IGFSG,1071.0
7379-POKDZ,843.5999999999999
1266-NZYUI,802.1999999999999
7969-FFOWG,238.79999999999998
4718-DHSMV,429.59999999999997
5175-WLYXL,946.1999999999999
7817-OMJNA,244.79999999999998
8728-SKJLR,891.0
3137-NYQQI,777.5999999999999
7706-DZNKK,245.39999999999998
0236-HFWSV,1120.1999999999998
3900-AQPHZ,238.79999999999998
5842-POCOP,1066.8000000000002
2037-XJFUP,1149.6
8823-RLPWL,1327.8000000000002
9505-SQFSW,483.59999999999997
7314-OXENN,984.0
3758-CKOQL,1284.0
0322-CHQRU,544.2
5676-CFLYY,880.1999999999999
7521-AFHAB,537.5999999999999
0285-INHLN,657.0
4678-DVQEO,626.4000000000001
5125-CNDSP,487.20000000000005
0691-IFBQW,1320.0
4992-LTJNE,663.5999999999999
2202-OUTMO,730.2
0810-BDHAW,940.8000000000001
0229-LFJAF,835.8000000000001
7131-ZQZNK,718.2
3442-ZHHCC,922.8000000000001
5726-CVNYA,238.20000000000002
9871-ELEYA,811.8000000000001
4257-GAESD,540.0
5173-WXOQV,770.4000000000001
2040-OBMLJ,980.4000000000001
6286-ZHAOK,306.6
3807-XHCJH,240.0
3009-JWMPU,1161.0
5671-RQRLP,907.8000000000001
1450-GALXR,1182.0
8859-AXJZP,285.6
3174-AKMAS,770.4000000000001
3138-BKYAV,1024.1999999999998
9926-PJHDQ,921.5999999999999
7382-DFJTU,662.4000000000001
2798-NYLMZ,1302.6
4289-DTDKW,1215.6
1820-TQVEV,834.5999999999999
2239-JALAW,1239.0
4853-RULSV,1248.0
8098-TDCBU,303.0
3551-GAEGL,364.79999999999995
4785-NKHCX,240.60000000000002
3196-NVXLZ,1015.1999999999999
6275-YDUVO,1034.4
0036-IHMOT,1244.4
0115-TFERT,1334.4
4178-EGMON,1056.0
4220-TINQT,1276.1999999999998
5318-YKDPV,949.8000000000001
7975-TZMLR,1237.1999999999998
0295-QVKPB,767.4000000000001
4335-BSMJS,309.6
2311-QYMUQ,1073.4
3643-AHCFP,1147.1999999999998
9146-JRIOX,306.6
3104-OWCGK,1091.4
5337-IIWKZ,538.2
9101-BWFSS,1302.6
9650-VBUOG,300.6
3487-EARAT,889.1999999999999
2672-TGEFF,1065.6
9231-ZJYAM,946.1999999999999
4250-WAROZ,1119.0
8184-WMOFI,856.8000000000001
6982-SSHFK,532.8
6092-QZVPP,950.4000000000001
4625-LAMOB,244.79999999999998
0727-BMPLR,1200.0
0392-BZIUW,1260.0
1038-ZAGBI,237.60000000000002
6549-NNDYT,370.20000000000005
3027-ZTDHO,1078.8000000000002
0422-OHQHQ,246.60000000000002
6916-HIJSE,1018.1999999999999
2316-ESMLS,397.79999999999995
9778-OGKQZ,1104.0
7408-OFWXJ,1077.6
6007-TCTST,1389.6
2252-NKNSI,1021.8000000000001
8713-IGZSO,298.20000000000005
7905-TVXTA,772.1999999999999
7695-PKLCZ,246.0
2382-BCKQJ,1201.8000000000002
8374-UULRV,1032.6
2207-NHRJK,609.5999999999999
3224-DFQNQ,1068.0
5275-PMFUT,777.5999999999999
4795-UXVCJ,237.60000000000002
9777-IQHWP,1120.8000000000002
0947-MUGVO,883.8000000000001
9944-HKVVB,1141.1999999999998
4124-MMETB,1135.8000000000002
3671-SHRSP,967.1999999999999
0979-MOZQI,468.0
2732-ISEZX,246.0
3313-QKNKB,1026.6
0323-XWWTN,316.79999999999995
1937-OTUKY,1178.4
1573-LGXBA,1170.6
1764-VUUMT,239.39999999999998
5073-WXOYN,609.5999999999999
4713-ZBURT,1196.4
3050-GBUSH,417.59999999999997
0207-MDKNV,1261.1999999999998
7876-AEHIG,721.8
7945-HLKEA,777.0
9342-VNIMQ,655.8
9851-KIELU,1321.1999999999998
3523-BRGUW,231.60000000000002
3908-BLSYF,1006.8000000000001
3199-NPKCN,1335.0
5170-PTRKA,429.59999999999997
4661-NJEUX,240.60000000000002
2123-AGEEN,1012.1999999999999
