customerID,churn_probability,predicted_future_12_month_revenue,revenue_at_risk,priority_rank,retention_segment,recommended_action
4910-GMJOT,0.8316462558996515,1135.1755505654114,944.0644964165499,39,Critical Priority,Immediate personal call
3292-PBZEJ,0.7060013053380377,1336.751504453482,943.7483070567441,40,Critical Priority,Immediate personal call
7851-WZEKY,0.8262291271977859,1141.7753582856226,943.3680577322692,41,Critical Priority,Immediate personal call
3049-SOLAY,0.8251720188004702,1142.3825372802785,942.6621045299707,42,Critical Priority,Immediate personal call
4078-SAYYN,0.7792546884023581,1208.9765312787642,942.1006301673972,43,Critical Priority,Immediate personal call
1075-BGWOH,0.7928928808777109,1184.9613287781674,939.5474017036015,44,Critical Priority,Immediate personal call
8149-RSOUN,0.8336905992092197,1126.1767418971317,938.8829627677065,45,Critical Priority,Immediate personal call
0897-FEGMU,0.7844780918966561,1193.985093884929,936.6551482038989,46,Critical Priority,Immediate personal call
3811-VBYBZ,0.7801656138714436,1197.5687181764224,934.3019341693464,47,Critical Priority,Immediate personal call
2660-EMUBI,0.8142707523293263,1144.1521282491,931.6496142485946,48,Critical Priority,Immediate personal call
0680-DFNNY,0.7652408707179825,1213.1774795349247,928.3729907747532,49,Critical Priority,Immediate personal call
2265-CYWIV,0.7766221985030216,1195.1516093725063,928.1812704153003,50,Critical Priority,Immediate personal call
3621-CEOVK,0.7701783035230553,1202.3666627337163,926.0367165169312,51,Critical Priority,Immediate personal call
6688-UZPWD,0.7555550807992478,1223.9823244067898,924.7860640140232,52,Critical Priority,Immediate personal call
5956-YHHRX,0.7376705335476931,1252.1544008917156,923.6774049898838,53,Critical Priority,Immediate personal call
9061-TIHDA,0.8064129673410544,1142.9609082370455,921.6984975662624,54,Critical Priority,Immediate personal call
8118-LSUEL,0.7191570317286262,1276.752507311959,918.1855434105496,55,Critical Priority,Immediate personal call
8161-QYMTT,0.812101613894811,1129.1726346711696,917.0029189823126,56,Critical Priority,Immediate personal call
3793-MMFUH,0.802054041697681,1140.5624471684318,914.7927205600386,57,Critical Priority,Immediate personal call
5299-SJCZT,0.7500106024925778,1218.5519901400396,913.9269122934608,58,Critical Priority,Immediate personal call
4626-GYCZP,0.8105774646326346,1126.173031781743,912.8504808392927,59,Critical Priority,Immediate personal call
0564-JJHGS,0.7964014618659563,1145.9717735789038,912.6535957353617,60,Critical Priority,Immediate personal call
3320-VEOYC,0.7951093189403892,1147.1544565924178,912.1131987006295,61,Critical Priority,Immediate personal call
5052-PNLOS,0.7213545633342735,1264.1510916856505,911.9011587314476,62,Critical Priority,Immediate personal call
0702-PGIBZ,0.7471334732268563,1220.3673066662145,911.7772644420329,63,Critical Priority,Immediate personal call
7234-FECYN,0.7492562875573754,1216.1445130687537,911.2039229951664,64,Critical Priority,Immediate personal call
7943-RQCHR,0.7974716171319401,1136.9807632068494,906.7098878824737,65,Critical Priority,Immediate personal call
8245-UMPYT,0.7836290502375082,1156.7623468617535,906.4725792217869,66,Critical Priority,Immediate personal call
0365-BZUWY,0.7365375154976025,1230.5816766468715,906.3695707343608,67,Critical Priority,Immediate personal call
6683-VLCTZ,0.7649112223850895,1182.5577948672196,904.5517284129008,68,Critical Priority,Immediate personal call
6350-XFYGW,0.7953246210302998,1136.9523193024304,904.2461724787258,69,Critical Priority,Immediate personal call
5565-FILXA,0.7824654548102712,1153.762743972327,902.7794902054533,70,Critical Priority,Immediate personal call
6734-GMPVK,0.7138400541279809,1263.5540989209976,901.975526367397,71,Critical Priority,Immediate personal call
3319-DWOEP,0.7846914736104407,1148.9586706403798,901.5780723822926,72,Critical Priority,Immediate personal call
6521-YYTYI,0.804961010896512,1119.5734678647368,901.212990465312,73,Critical Priority,Immediate personal call
7526-BEZQB,0.781401429757639,1152.5729440260607,900.622146361935,74,Critical Priority,Immediate personal call
6892-XPFPU,0.7197975498076289,1250.963180879661,900.4402324967376,75,Critical Priority,Immediate personal call
5995-SNNEW,0.7177904370978794,1253.3621818277295,899.6513883360777,76,Critical Priority,Immediate personal call
6615-NGGZJ,0.7439286295775841,1206.5722963890114,897.6036749389559,77,Critical Priority,Immediate personal call
2982-VPSGI,0.7940698325012421,1127.9898943188127,895.7027464448333,78,Critical Priority,Immediate personal call
7225-CBZPL,0.7872756559102023,1137.5643484899688,895.5767185975021,79,Critical Priority,Immediate personal call
6108-OQZDQ,0.7617874449599121,1175.387638674339,895.3955461031892,80,Critical Priority,Immediate personal call
1658-BYGOY,0.7799853882693516,1145.357420312653,893.3620521897475,81,Critical Priority,Immediate personal call
0754-UKWQP,0.7755182879600158,1150.1697742485821,891.9776941886182,82,Critical Priority,Immediate personal call
7181-BQYBV,0.7248590854065126,1229.3731898004721,891.1223259820572,83,Critical Priority,Immediate personal call
5935-FCCNB,0.7834804938881302,1130.3665227982724,885.6201215565989,84,Critical Priority,Immediate personal call
3957-LXOLK,0.6947321465110322,1273.7641095361214,884.9248739667431,85,Valuable but Stable,Maintain relationship
7145-FEJWU,0.7003002212870706,1263.578773476696,884.8844946793754,86,Critical Priority,Immediate personal call
3988-RQIXO,0.805949349636739,1095.5596176354188,882.9655613215402,87,Critical Priority,Immediate personal call
3643-AHCFP,0.7694056122848764,1147.1462429205237,882.620757414561,88,Critical Priority,Immediate personal call
5519-NPHVG,0.7799372560808778,1130.3836809405293,881.6283464313589,89,Critical Priority,Immediate personal call
3452-GWUIN,0.7733065232179651,1139.3732712467954,881.0847830353389,90,Critical Priority,Immediate personal call
7668-XCFYV,0.7929190115320409,1110.575720781355,880.5966027534358,91,Critical Priority,Immediate personal call
1626-ERCMM,0.7752352524336953,1134.5667896909604,879.556171608959,92,Critical Priority,Immediate personal call
9094-AZPHK,0.7313982359109839,1201.7814114256269,878.9808042673158,93,Critical Priority,Immediate personal call
3178-FESZO,0.7301243999549817,1202.9762716211117,878.3223284774452,94,Critical Priority,Immediate personal call
3473-XIIIT,0.7317933736820376,1199.9889081087413,878.1439314459203,95,Critical Priority,Immediate personal call
8510-AWCXC,0.7237357237931747,1209.5492584597112,875.3940080348368,96,Critical Priority,Immediate personal call
4298-OYIFC,0.7040426689226408,1241.3888624101994,873.9907278621176,97,Critical Priority,Immediate personal call
0655-RBDUG,0.7426694053884387,1176.5602751419588,873.7953199433364,98,Critical Priority,Immediate personal call
9809-IMGCQ,0.7528153011830581,1160.3581602136767,873.5353778614782,99,Critical Priority,Immediate personal call
3068-OMWZA,0.8197229207844511,1065.5545524016136,873.4594899498192,100,Critical Priority,Immediate personal call
4192-GORJT,0.7696636674948292,1133.3806192115094,872.3218840498907,101,Critical Priority,Immediate personal call
0916-QOFDP,0.7580075915617968,1149.5721648740505,871.3844280226598,102,Critical Priority,Immediate personal call
7398-SKNQZ,0.7649856894922683,1138.7745577183712,871.1462402124411,103,Critical Priority,Immediate personal call
8625-AZYZY,0.6930182545335324,1255.783110462364,870.2806192853176,104,Valuable but Stable,Maintain relationship
4597-NUCQV,0.7162005877445556,1214.9574331545127,870.1532277098787,105,Critical Priority,Immediate personal call
1415-YFWLT,0.8119954755869254,1071.5627945200065,870.1041409575275,106,Critical Priority,Immediate personal call
0236-HFWSV,0.7760816590741721,1120.179276910672,869.3505916853408,107,Critical Priority,Immediate personal call
2430-USGXP,0.7169251233005792,1212.5836912282944,869.3317123461164,108,Critical Priority,Immediate personal call
4021-RQSNY,0.7333921091441872,1181.9705836138867,866.8478992629742,109,Critical Priority,Immediate personal call
8414-MYSHR,0.7897053567684194,1096.7543859488555,866.1128136430697,110,Critical Priority,Immediate personal call
1450-GALXR,0.7325122172856449,1181.9906036263853,865.8225578731613,111,Critical Priority,Immediate personal call
5380-AFSSK,0.7665707401902219,1126.784100235004,863.7597217517201,112,Critical Priority,Immediate personal call
4695-WJZUE,0.8127780785391027,1062.5632095628846,863.6280837948632,113,Critical Priority,Immediate personal call
4927-WWOOZ,0.7869695359728196,1097.378166405926,863.6031864031753,114,Critical Priority,Immediate personal call
5883-GTGVD,0.7196702669024072,1199.3766562717515,863.1557183356081,115,Critical Priority,Immediate personal call
6210-KBBPI,0.7232448437241088,1193.3546300268831,863.0875829012348,116,Critical Priority,Immediate personal call
8775-LHDJH,0.793403948089632,1087.1672701826028,862.5628043967047,117,Critical Priority,Immediate personal call
4094-NSEDU,0.7624035720792013,1130.9691688300488,862.2549342274745,118,Critical Priority,Immediate personal call
3096-GKWEB,0.7580798698183979,1136.9856742351767,861.9259519095862,119,Critical Priority,Immediate personal call
2725-KXXWT,0.791367945627215,1088.9798349953735,861.7837348497524,120,Critical Priority,Immediate personal call
5955-ERIHD,0.7580969993544084,1136.3857536572914,861.4906299566906,121,Critical Priority,Immediate personal call
4145-UQXUQ,0.778233819202741,1105.167052424625,860.0783760654517,122,Critical Priority,Immediate personal call
0880-TKATG,0.7073462685390401,1213.7650996405832,858.5522141136828,123,Critical Priority,Immediate personal call
2865-TCHJW,0.8008061625300215,1070.3637594113397,857.1538946854021,124,Critical Priority,Immediate personal call
7274-RTAPZ,0.7882982464673776,1086.5735756305346,856.5440443273388,125,Critical Priority,Immediate personal call
3387-VATUS,0.7523837096158681,1138.1600594316214,856.3330876517803,126,Critical Priority,Immediate personal call
1273-MTETI,0.8029759499558113,1066.164095757142,856.1041275993697,127,Critical Priority,Immediate personal call
9546-CQJSU,0.7804584824504464,1096.7794670709684,855.9908384530173,128,Critical Priority,Immediate personal call
1724-BQUHA,0.7969100620408508,1073.9574039892136,855.8474614422753,129,Critical Priority,Immediate personal call
7392-YYPYJ,0.7083191912643657,1207.777588452564,855.492044679946,130,Critical Priority,Immediate personal call
9290-SHCMB,0.7356455882152495,1162.1629141410933,854.9400205752731,131,Critical Priority,Immediate personal call
8357-EQXFO,0.7465032417392864,1144.1817735833179,854.135403118953,132,Critical Priority,Immediate personal call
8313-NDOIA,0.6832808128842228,1249.7851259264385,853.9541967736277,133,Valuable but Stable,Maintain relationship
3318-NMQXL,0.7729298432118699,1103.9726351161542,853.2933957705238,134,Critical Priority,Immediate personal call
3027-ZTDHO,0.79041261362034,1078.7746081180258,852.6770575098268,135,Critical Priority,Immediate personal call
0011-IGKFF,0.7246659575647688,1175.9650038158552,852.1818055528737,136,Critical Priority,Immediate personal call
7969-AULMZ,0.7294271719654802,1168.1848096185586,852.1057420130982,137,Critical Priority,Immediate personal call
4060-LDNLU,0.7379095587662134,1154.3608428477573,851.8139002027829,138,Critical Priority,Immediate personal call
7079-QRCBC,0.7178588556920306,1184.9885658884975,850.6545359168572,139,Critical Priority,Immediate personal call
0970-ETWGE,0.7915446743324337,1074.5751640728283,850.5742482917484,140,Critical Priority,Immediate personal call
9944-HKVVB,0.7451371728525847,1141.1806468675957,850.3361209210041,141,Critical Priority,Immediate personal call
9172-ANCRX,0.717956862809354,1184.3711150577303,850.3273701688645,142,Critical Priority,Immediate personal call
0871-URUWO,0.6928323087073491,1226.9788482276745,850.0905881526638,143,Valuable but Stable,Maintain relationship
9134-CEQMF,0.7914333209661056,1073.9653437694567,849.9719586219665,144,Critical Priority,Immediate personal call
2107-FBPTK,0.6802075841752336,1249.168728569769,849.6940430876907,145,Valuable but Stable,Maintain relationship
4826-XTSOH,0.8226678436277569,1032.5615616724874,849.4551933540143,146,Critical Priority,Immediate personal call
6326-MTTXK,0.7017102968429766,1210.1592755808913,849.1812244951487,147,Critical Priority,Immediate personal call
0325-XBFAC,0.7469517055841528,1136.3756891380567,848.8177591860385,148,Critical Priority,Immediate personal call
7577-SWIFR,0.7925114218468452,1070.9756406055167,848.7604276996138,149,Critical Priority,Immediate personal call
2462-XIIJB,0.764189668236845,1109.9719655786384,848.2291081277384,150,Critical Priority,Immediate personal call
1455-ESIQH,0.7929935529525443,1069.1758788718605,847.8495789177557,151,Critical Priority,Immediate personal call
4847-TAJYI,0.7888404220252963,1072.1661219152554,845.7679760928553,152,Critical Priority,Immediate personal call
9189-JWSHV,0.7533265917801851,1122.5789018833702,845.6685381601421,153,Critical Priority,Immediate personal call
2034-GDRCN,0.7794958043628232,1084.7822935565766,845.5832464744319,154,Critical Priority,Immediate personal call
6328-ZPBGN,0.7402889648714549,1141.7509044163746,845.2255951714454,155,Critical Priority,Immediate personal call
7029-RPUAV,0.7011057044315772,1205.3638679180735,845.0874837130715,156,Critical Priority,Immediate personal call
0187-QSXOE,0.7903966443463525,1067.9661379906036,844.1168517433067,157,Critical Priority,Immediate personal call
7548-SEPYI,0.7301817486605556,1154.9801828859036,843.3454496079174,158,Critical Priority,Immediate personal call
3722-WPXTK,0.7953917845350764,1060.177070203581,843.2561317923953,159,Critical Priority,Immediate personal call
2081-VEYEH,0.6508185402613131,1295.3714888012926,843.0517814377812,160,Valuable but Stable,Maintain relationship
7209-JCUDS,0.7402759968422764,1138.7767341765434,843.0090820733327,161,Critical Priority,Immediate personal call
1309-BXVOQ,0.6619763994553456,1273.1887412189574,842.8208987392092,162,Valuable but Stable,Maintain relationship
8168-UQWWF,0.7168176921981746,1174.1711165805336,841.666630033012,163,Critical Priority,Immediate personal call
2454-RPBRZ,0.7145199550066086,1177.1667878623318,841.1091602986673,164,Critical Priority,Immediate personal call
2612-RANWT,0.699737103278744,1201.768144526731,840.9217602638058,165,Valuable but Stable,Maintain relationship
9330-IJWIO,0.6979569524631909,1204.1705382183638,840.4591991008496,166,Valuable but Stable,Maintain relationship
5192-EBGOV,0.8171186089674103,1028.3633388702178,840.294820970714,167,Critical Priority,Immediate personal call
3629-ZNKXA,0.6867020948242941,1221.5551161357323,838.8444571937413,168,Valuable but Stable,Maintain relationship
8868-WOZGU,0.6610817544516215,1268.3775909985488,838.5012831644419,169,Valuable but Stable,Maintain relationship
8087-LGYHQ,0.7428705052424889,1128.5774029890204,838.3868655637095,170,Critical Priority,Immediate personal call
9025-AOMKI,0.7467283435290479,1122.5706040663013,838.2552876688319,171,Critical Priority,Immediate personal call
5382-SOYZL,0.7344890346002609,1141.1812666809672,838.1851268684065,172,Critical Priority,Immediate personal call
1624-NALOJ,0.7778440972711839,1077.5566714318059,838.1710963484147,173,Critical Priority,Immediate personal call
8337-UPOAQ,0.7773657361588725,1077.5654536748718,837.6624621553361,174,Critical Priority,Immediate personal call
4929-XIHVW,0.7306060120336919,1145.960900425395,837.2459234063366,175,Critical Priority,Immediate personal call
7938-OUHIO,0.7064000523427375,1184.3810442661827,836.6468316633776,176,Critical Priority,Immediate personal call
4132-KALRO,0.6911604706689348,1210.1874949122544,836.4337585812128,177,Valuable but Stable,Maintain relationship
5760-IFJOZ,0.6456418051211669,1295.3532391280696,836.3342035801974,178,Valuable but Stable,Maintain relationship
6969-MVBAI,0.7734065876785355,1081.165736630639,836.1807030824527,179,Critical Priority,Immediate personal call
1069-XAIEM,0.8191263111395242,1020.5641517487081,835.9709489031568,180,Critical Priority,Immediate personal call
4735-ASGMA,0.7083220737290985,1180.1827656961354,835.9495039772295,181,Critical Priority,Immediate personal call
4115-NZRKS,0.781232820178386,1069.767120967187,835.7371848473082,182,Critical Priority,Immediate personal call
5293-WXJAK,0.6691037474922095,1248.5623960466544,835.4177781726687,183,Valuable but Stable,Maintain relationship
9919-KNPOO,0.7380110669540563,1131.5962314208523,835.1305421120924,184,Critical Priority,Immediate personal call
5277-ZLOOR,0.8134324750144799,1026.5642585000346,835.0407055530875,185,Critical Priority,Immediate personal call
9611-CTWIH,0.7768483579991972,1073.3844839402284,833.8569738507821,186,Critical Priority,Immediate personal call
0094-OIFMO,0.7312373056445601,1139.9656916599868,833.5854408966861,187,Critical Priority,Immediate personal call
0115-TFERT,0.6244532528207623,1334.3857777895864,833.2615394584701,188,Valuable but Stable,Maintain relationship
7402-EYFXX,0.7399630754975001,1123.1658098386783,831.1012269418687,189,Critical Priority,Immediate personal call
6215-NQCPY,0.6939353446696347,1196.3651351365752,830.2000524017334,190,Valuable but Stable,Maintain relationship
7228-OMTPN,0.7804372413305853,1061.3789554497698,828.3396639975566,191,Critical Priority,Immediate personal call
5698-BQJOH,0.7304738191235749,1132.772863067057,827.4609194841395,192,Critical Priority,Immediate personal call
4445-ZJNMU,0.6937130865118238,1191.5754332528477,826.6114716134967,193,Valuable but Stable,Maintain relationship
8603-IJWDN,0.7951478556084864,1039.1744563265481,826.2973405511694,194,Critical Priority,Immediate personal call
2545-EBUPK,0.8179640616702422,1008.5664215544747,824.9710866389198,195,Critical Priority,Immediate personal call
2645-QTLMB,0.7294052104462436,1130.9769242012114,824.94046140683,196,Critical Priority,Immediate personal call
3001-UNBTL,0.6610362445257196,1247.3655772239545,824.5538567187793,197,Valuable but Stable,Maintain relationship
6851-WEFYX,0.6816842057389048,1209.5710183774477,824.5454589474286,198,Valuable but Stable,Maintain relationship
2985-FMWYF,0.7344324720920764,1121.9922878483353,824.0275696326975,199,Critical Priority,Immediate personal call
4958-XCBDQ,0.6771232112607538,1216.7634882587738,823.8988005146174,200,Valuable but Stable,Maintain relationship
6030-REHUX,0.6193739327704868,1330.178336625303,823.8777876417184,201,Valuable but Stable,Maintain relationship
1579-KLYDT,0.7590049854467867,1085.376584612286,823.8062388079312,202,Critical Priority,Immediate personal call
6892-EZDTG,0.7483145966665156,1099.7882113682335,822.9875718086082,203,Critical Priority,Immediate personal call
2672-HUYVI,0.7524822158563836,1093.183907100862,822.6014487537956,204,Critical Priority,Immediate personal call
2754-SDJRD,0.6844112589401515,1201.7706131383675,822.5053382953079,205,Valuable but Stable,Maintain relationship
1567-DSCIC,0.7289703363817971,1127.976764631943,822.2616015445986,206,Critical Priority,Immediate personal call
1393-IMKZG,0.7134865590846087,1150.1880708972676,820.6437290046554,207,Critical Priority,Immediate personal call
2180-DXNEG,0.7120905854924865,1151.984147913191,820.3170663655674,208,Critical Priority,Immediate personal call
2990-HWIML,0.7632045801325902,1073.986448608532,819.6713765783663,209,Critical Priority,Immediate personal call
9360-OMDZZ,0.7256387754870045,1129.1842178502066,819.3798531400748,210,Critical Priority,Immediate personal call
4750-ZRXIU,0.806925890973753,1015.1669106381586,819.1644638537684,211,Critical Priority,Immediate personal call
9253-QXKBE,0.7223980320087088,1133.3730808064447,818.746483106223,212,Critical Priority,Immediate personal call
3006-XIMLN,0.7242346636517143,1130.370496745488,818.6534965122897,213,Critical Priority,Immediate personal call
5519-YLDGW,0.655832928088517,1246.7808632080328,817.6799442024529,214,Valuable but Stable,Maintain relationship
1960-UYCNN,0.7151695410261801,1142.975922197021,817.4215656816184,215,Critical Priority,Immediate personal call
6474-FVJLC,0.7917445435337728,1031.9760907553973,817.0614389128993,216,Critical Priority,Immediate personal call
7218-HKQFK,0.722157144583913,1130.3901519475976,816.3193243962526,217,Critical Priority,Immediate personal call
7156-MHUGY,0.751606226973763,1085.961266454702,816.2152501196678,218,Critical Priority,Immediate personal call
0684-AOSIH,0.7157792898990458,1139.9690289500936,815.9662220488028,219,Critical Priority,Immediate personal call
2371-JQHZZ,0.731021656932002,1115.9925421900273,815.814717315511,220,Critical Priority,Immediate personal call
0259-GBZSH,0.7933543545488719,1027.7768663192007,815.3912523989318,221,Critical Priority,Immediate personal call
4228-ZGYUW,0.7544178906639046,1080.57615791738,815.2059857577361,222,Critical Priority,Immediate personal call
3338-CVVEH,0.7183422419003676,1134.5668705949058,815.0073094090288,223,Critical Priority,Immediate personal call
1941-HOSAM,0.75374858709962,1081.184518103433,814.9413029144462,224,Critical Priority,Immediate personal call
6857-VWJDT,0.7098638014598652,1147.7701389125036,814.7604740105473,225,Critical Priority,Immediate personal call
2369-UAPKZ,0.651778314273711,1249.160717357846,814.1758666164363,226,Valuable but Stable,Maintain relationship
9725-SCPZG,0.7468018905844553,1090.176749718415,814.146057760929,227,Critical Priority,Immediate personal call
1254-IZEYF,0.6780990805291601,1199.372065970029,813.2930951466359,228,Valuable but Stable,Maintain relationship
5419-CONWX,0.6788403790945762,1197.561791719732,812.9533006802027,229,Valuable but Stable,Maintain relationship
6543-XRMYR,0.6793474636501293,1196.3717817171298,812.7521354921183,230,Valuable but Stable,Maintain relationship
9282-IZGQK,0.796655053265659,1019.9847961304433,812.5760420914606,231,Critical Priority,Immediate personal call
8111-SLLHI,0.640543215213689,1267.771177512541,812.0622261991274,232,Valuable but Stable,Maintain relationship
6630-UJZMY,0.8125545738174669,998.9758516975533,811.7223974300464,233,Critical Priority,Immediate personal call
1143-NMNQJ,0.7892439300150823,1028.3843655843107,811.6461182598285,234,Critical Priority,Immediate personal call
6029-WTIPC,0.6685574112847695,1213.1653275184071,811.0706708261458,235,Valuable but Stable,Maintain relationship
7028-DVOIQ,0.6822844128450822,1188.567221098164,810.9408885738719,236,Valuable but Stable,Maintain relationship
4912-PIGUY,0.7977945406227372,1015.1856511163613,809.9095701791719,237,Critical Priority,Immediate personal call
2809-ZMYOQ,0.6656597889674567,1216.1898868463156,809.5687034224735,238,Valuable but Stable,Maintain relationship
0722-SVSFK,0.6716750540517045,1204.7888676643995,809.2266278093773,239,Valuable but Stable,Maintain relationship
0196-VULGZ,0.7993917742925727,1012.1752475289752,809.1245670172115,240,Critical Priority,Immediate personal call
5299-RULOA,0.672522010802282,1202.9788806460413,809.029775764754,241,Valuable but Stable,Maintain relationship
3992-YWPKO,0.613085935498213,1318.7834016837373,808.5275555407898,242,Valuable but Stable,Maintain relationship
8972-HJWNV,0.7968982229014989,1014.5756112039892,808.513501567661,243,Critical Priority,Immediate personal call
8593-WHYHV,0.7894040253416005,1023.5778840284756,808.0165019027165,244,Critical Priority,Immediate personal call
7330-WZLNC,0.7415368257888635,1089.583665854358,807.9664130090343,245,Critical Priority,Immediate personal call
6356-ELRKD,0.7042156362241596,1147.1692971276448,807.8545564335664,246,Critical Priority,Immediate personal call
3393-FMZPV,0.6715367293284591,1202.988066216125,807.8506714079443,247,Valuable but Stable,Maintain relationship
1389-CXMLU,0.7390946936819306,1092.5438850388027,807.4933880468203,248,Critical Priority,Immediate personal call
3045-XETSH,0.7091107163448414,1138.1843558701635,807.0987239235834,249,Critical Priority,Immediate personal call
7779-LGOVN,0.7761714312324738,1039.7665212693655,807.0370689612538,250,Critical Priority,Immediate personal call
1583-IHQZE,0.5952421503862222,1355.3750009971159,806.7763301732513,251,Valuable but Stable,Maintain relationship
7780-OTDSO,0.6759699076943921,1192.7742328129793,806.279488054839,252,Valuable but Stable,Maintain relationship
2357-COQEK,0.6503660467442474,1239.5786146849962,806.1798432613916,253,Valuable but Stable,Maintain relationship
2205-YMZZJ,0.792201930703063,1017.5610583528935,806.1138350354144,254,Critical Priority,Immediate personal call
9223-UCPVT,0.7110411412774881,1132.7707383280654,805.4465985865304,255,Critical Priority,Immediate personal call
5349-IECLD,0.7068313950765666,1139.3627477520513,805.3373604918526,256,Critical Priority,Immediate personal call
6100-QQHEB,0.7249077408466428,1110.5921380653187,805.076837806973,257,Critical Priority,Immediate personal call
9402-ORRAH,0.7329234820376739,1097.9688390355789,804.7271446748188,258,Critical Priority,Immediate personal call
8622-ZLFKO,0.7389443467388245,1088.990784084243,804.7035835497311,259,Critical Priority,Immediate personal call
4951-UKAAQ,0.7538281812409087,1067.3857035001283,804.6254235520495,260,Critical Priority,Immediate personal call
0697-ZMSWS,0.7825675478918772,1027.7780094371458,804.3057166224219,261,Critical Priority,Immediate personal call
5168-MSWXT,0.707029821897218,1136.9858373898082,803.8828941093753,262,Critical Priority,Immediate personal call
3489-HHPFY,0.7968216401836646,1008.5937831763933,803.6693525896611,263,Critical Priority,Immediate personal call
2439-LYPMQ,0.6516019588408122,1231.1753408980642,802.2362638056833,264,Valuable but Stable,Maintain relationship
4273-MBHYA,0.7481839023702891,1072.186930678081,802.1930018651492,265,Critical Priority,Immediate personal call
3663-MITLP,0.6596635330106798,1214.9829903078942,801.4799719343861,266,Valuable but Stable,Maintain relationship
8397-MVTAZ,0.666108468836489,1200.5920933053158,799.724560968799,267,Valuable but Stable,Maintain relationship
